590.85,357.6,284.59,91.59,560.21,292.55,402.76,156.51,602.81,464.03,465.14,262.25,428.64,434.28,274.65,395.66,278.32,496.06,357.53,236.34,374.55,89.116,505.58,550.25,510.44,332.97,117.24,598.79,104.13,326.54,627.1,54.925,120.54,132.49,490.09,593.02,223.21,573.98,555.06,90.946,382.41,609.21,401.63,613.36,515.11,414.96,85.015,122.71,371.96,425.65,537.61,394.78,72.514,227.39,386.74,431.48,515.52,215.22,434.02,573.71,527.37,484.76,389.29,478.34,371.78,420.64,366.14,263.38,319.98,418.55,433.81,330.71,96.926,571.6,271,294.01,482.16,481.72,446.65,32.934,433.35,406.33,465.41,580.63,334.62,498.83,490.23,320.81,286.51,312.83,433.81,223.35,418.95,266.02,579.94,83.269,23.168,449.66,595.38,171.88,493.83,263.38,544.18,76.985,16.553,363.17,382.58,405.24,59.901,48.481,415.81,529.61,431.7,600.4,338.19,284.17,162.67,134.17,26.858,433.35,444.38,311.14,151.78,485.79,252.03,36.904,604.63,335.66,404.41,390.18,479,294.09,491.46,388.4,607.55,533.37,293.27,611.27,247.11,156.44,401,446.84,581.26,235.66,345.25,267.4,255.13,317.88,327.91,86.402,126.45,218.68,589.38,385.2,558.63,47.826,462.02,596.6,342.49,571.82,29.623,246.26,193.17,102.71,166.24,75.294,105.83,394.18,338.3,417.03,512.7,529.1,555.48,276.96,176.42,430.91,139.74,131.28,544.51,544.16,406.33,170.39,505.58,586.28,573.73,473.98,140.98,544.51,349.07,203.4,496.06,355.6,515.11,300.41,252.03,515.66,377.81,255.24,159.22,132.11
193.51,261.27,207.08,257.57,203.57,196.3,289.38,225.52,249.82,277.41,206.63,287.69,207.58,216.93,236.81,309.39,186.37,249.68,248.85,395.07,260.32,234.65,241.48,352.57,183.73,245.77,166.29,204.32,173.3,367.23,259.73,310.5,236.07,257.35,171,263.58,357.48,179.09,176.49,183.89,190.52,253.3,247.05,192.97,175.36,264.39,261.4,207.13,320.29,177.05,210.75,326.28,170.85,311.7,201.62,290.48,253.7,259.99,279.53,245.3,229.64,273.89,385.96,340.77,226.99,264.1,177.04,250.48,218.28,251.27,263.49,212.75,241.21,206.71,279.65,203.81,223.6,215.24,285.36,197.39,205.73,229.91,288.56,245.08,324.89,181.63,235.82,177.84,301.9,334.27,263.49,310.5,167.76,167.46,231.77,189.42,322.47,189.93,253.81,274.93,273.74,250.48,237.51,187.13,257.49,362.21,282.24,254.77,201.88,209.12,191.47,266.19,204.76,240.92,275.25,239.38,225.15,263.14,258.49,205.73,248.42,250.55,158.35,197.08,265.18,228.6,260.48,259.99,238.79,199.33,185.68,322.02,166.85,273.13,254.89,249.93,267.44,229.18,187.61,197.12,214.72,236.12,181.61,330.83,175.15,200.94,219.46,322.04,317.69,228.4,195.94,275.09,249.42,219.43,258.76,279.75,302.8,184.54,258.69,264.22,279.18,256.74,328.9,223.77,218.95,208.31,181.7,173.37,247.06,282.39,209.68,168.28,245.24,325.23,261.7,217.09,243.8,199.26,178.98,257.74,239.96,235.15,241.48,176.52,201.9,222.38,187.98,178.98,301.43,269.66,249.68,198.67,175.36,246.57,265.18,219.94,379.41,197.78,355.43,222.02
